A;RTSALEDATA;243;20201123 01:02;VALNET;
B;243;4213894;1;20201123 01:02;;;2;CURTIS CT;HAY;2711;2251;M;20201016;20201116;28000;RU5;R;RESIDENCE;;RAA;;0;AQ557347;
C;243;4213894;1;20201123 01:02;215/1252805;
D;243;4213894;1;20201123 01:02;P;;;;;;
D;243;4213894;1;20201123 01:02;V;;;;;;
Z;6;1;1;2;
